TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Parameters	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
(	0.76928	0.237408	1.3408	1e-06	1.3408	0.200903	1.3408	0.10464	0.920807	1.14262	1.13808	0.109792	0.393696	0.9368	0.401376	0.549952	)	0.93558
(	0.772192	0.234912	1.34371	1e-06	1.34371	0.201255	1.34371	0.10464	0.923719	1.14278	1.1383	0.109792	0.39248	0.939712	0.400224	0.551936	)	0.932919
(	0.775136	0.232384	1.34666	1e-06	1.34666	0.201607	1.34666	0.10464	0.926663	1.14291	1.13856	0.109824	0.391232	0.942656	0.39904	0.553952	)	0.930243
(	0.778112	0.229824	1.34963	1e-06	1.34963	0.201927	1.34963	0.104672	0.929639	1.14301	1.13882	0.109856	0.389952	0.945632	0.397824	0.556	)	0.92755
(	0.78112	0.227232	1.35264	1e-06	1.35264	0.202279	1.35264	0.104672	0.932647	1.14307	1.13904	0.109888	0.38864	0.94864	0.396576	0.55808	)	0.924842
(	0.78416	0.224608	1.35568	1e-06	1.35568	0.202599	1.35568	0.104672	0.935687	1.1431	1.13923	0.10992	0.387296	0.95168	0.395296	0.560192	)	0.922119
(	0.787232	0.221952	1.35875	1e-06	1.35875	0.202951	1.35875	0.104704	0.938759	1.1431	1.13939	0.109952	0.38592	0.954752	0.393984	0.562336	)	0.919382
(	0.790336	0.219264	1.36186	1e-06	1.36186	0.203335	1.36186	0.104704	0.941863	1.14307	1.13952	0.109984	0.384512	0.957856	0.39264	0.564512	)	0.91663
(	0.793472	0.216544	1.36499	1e-06	1.36499	0.203687	1.36499	0.104704	0.944999	1.14301	1.13962	0.109984	0.383072	0.960992	0.391264	0.56672	)	0.913865
(	0.79664	0.213792	1.36816	1e-06	1.36816	0.204071	1.36816	0.104672	0.948167	1.14291	1.13968	0.109984	0.3816	0.96416	0.389856	0.56896	)	0.911086
(	0.79984	0.211008	1.37136	1e-06	1.37136	0.204455	1.37136	0.10464	0.951367	1.14278	1.13971	0.109984	0.380096	0.96736	0.388416	0.571232	)	0.908294
(	0.803072	0.208192	1.37459	1e-06	1.37459	0.204839	1.37459	0.104608	0.954599	1.14262	1.13971	0.109984	0.37856	0.970592	0.386944	0.573536	)	0.90549
(	0.806336	0.205344	1.37786	1e-06	1.37786	0.205191	1.37786	0.104576	0.957863	1.14243	1.13968	0.110016	0.376992	0.973856	0.38544	0.575872	)	0.902674
(	0.809632	0.202464	1.38115	1e-06	1.38115	0.205543	1.38115	0.104576	0.961159	1.14221	1.13962	0.110048	0.375392	0.977152	0.383904	0.57824	)	0.899846
(	0.81296	0.199552	1.38448	1e-06	1.38448	0.205927	1.38448	0.104608	0.964487	1.14195	1.13952	0.110112	0.37376	0.98048	0.382336	0.58064	)	0.897007
(	0.81632	0.196608	1.38784	1e-06	1.38784	0.206311	1.38784	0.104672	0.967847	1.14166	1.13939	0.110176	0.372096	0.98384	0.380768	0.583072	)	0.894158
(	0.819712	0.193632	1.39123	1e-06	1.39123	0.206727	1.39123	0.104704	0.971239	1.14134	1.13923	0.11024	0.3704	0.987232	0.379232	0.585536	)	0.891298
(	0.823136	0.190624	1.39466	1e-06	1.39466	0.207111	1.39466	0.104736	0.974663	1.14099	1.13904	0.110272	0.368672	0.990656	0.377696	0.588032	)	0.888429
(	0.826592	0.187584	1.39811	1e-06	1.39811	0.207463	1.39811	0.104736	0.978119	1.14061	1.13882	0.110304	0.366912	0.994112	0.37616	0.59056	)	0.88555
(	0.83008	0.184512	1.4016	1e-06	1.4016	0.207783	1.4016	0.104736	0.981607	1.14019	1.13856	0.110336	0.36512	0.9976	0.374592	0.593088	)	0.882663
(	0.8336	0.181408	1.40512	1e-06	1.40512	0.208135	1.40512	0.104704	0.985127	1.13974	1.13827	0.110336	0.363296	1.00112	0.372992	0.595648	)	0.879767
(	0.837152	0.178272	1.40867	1e-06	1.40867	0.208519	1.40867	0.104672	0.988679	1.13926	1.13795	0.110336	0.36144	1.00467	0.37136	0.59824	)	0.876864
(	0.840736	0.175104	1.41226	1e-06	1.41226	0.208871	1.41226	0.10464	0.992263	1.13875	1.1376	0.110368	0.359552	1.00826	0.369696	0.6008	)	0.873954
(	0.844352	0.171904	1.41587	1e-06	1.41587	0.209191	1.41587	0.10464	0.995879	1.13821	1.13722	0.1104	0.357632	1.01187	0.368032	0.603328	)	0.871037
(	0.848	0.168672	1.41952	1e-06	1.41952	0.209543	1.41952	0.104672	0.999527	1.13763	1.1368	0.110464	0.35568	1.01552	0.366336	0.605856	)	0.868114
(	0.85168	0.165408	1.4232	1e-06	1.4232	0.209927	1.4232	0.104736	1.00321	1.13702	1.13635	0.110528	0.353696	1.0192	0.364608	0.608352	)	0.865185
(	0.855392	0.162112	1.42691	1e-06	1.42691	0.210311	1.42691	0.104832	1.00692	1.13638	1.13587	0.110624	0.35168	1.02291	0.362848	0.61088	)	0.86225
(	0.859136	0.158784	1.43066	1e-06	1.43066	0.210663	1.43066	0.104896	1.01066	1.13571	1.13536	0.110688	0.349632	1.02666	0.361056	0.613376	)	0.859311
(	0.862912	0.155424	1.43443	1e-06	1.43443	0.211047	1.43443	0.104928	1.01444	1.13501	1.13482	0.110752	0.347552	1.03043	0.359232	0.61584	)	0.856368
(	0.86672	0.152032	1.43824	1e-06	1.43824	0.211399	1.43824	0.10496	1.01825	1.13427	1.13424	0.110784	0.34544	1.03424	0.357376	0.618272	)	0.853422
(	0.87056	0.148608	1.44208	1e-06	1.44208	0.211783	1.44208	0.10496	1.02209	1.13354	1.13363	0.110816	0.343296	1.03808	0.355488	0.620672	)	0.850473
(	0.874432	0.145152	1.44595	1e-06	1.44595	0.212135	1.44595	0.104992	1.02596	1.13277	1.13299	0.11088	0.34112	1.04195	0.353568	0.62304	)	0.847521
(	0.878336	0.141664	1.44986	1e-06	1.44986	0.212519	1.44986	0.105056	1.02986	1.13197	1.13232	0.110944	0.338912	1.04586	0.351616	0.625376	)	0.844568
(	0.882272	0.138144	1.45379	1e-06	1.45379	0.212903	1.45379	0.10512	1.0338	1.13117	1.13162	0.111008	0.336672	1.04979	0.349632	0.62768	)	0.841614
(	0.88624	0.134592	1.45776	1e-06	1.45776	0.213319	1.45776	0.105216	1.03777	1.1304	1.13088	0.111104	0.3344	1.05376	0.347616	0.629952	)	0.83866
(	0.89024	0.131008	1.46176	1e-06	1.46176	0.213703	1.46176	0.105312	1.04177	1.12966	1.13011	0.1112	0.332096	1.05776	0.345568	0.632192	)	0.835706
(	0.894272	0.127392	1.46579	1e-06	1.46579	0.214055	1.46579	0.105376	1.0458	1.12896	1.12931	0.111296	0.32976	1.06179	0.343488	0.6344	)	0.832754
(	0.898336	0.123744	1.46986	1e-06	1.46986	0.214439	1.46986	0.105472	1.04986	1.12829	1.12848	0.111424	0.327392	1.06586	0.341376	0.636608	)	0.829804
(	0.902432	0.120064	1.47395	1e-06	1.47395	0.214823	1.47395	0.1056	1.05396	1.12762	1.12762	0.111552	0.324992	1.06995	0.339232	0.638784	)	0.826857
(	0.90656	0.116352	1.47808	1e-06	1.47808	0.215239	1.47808	0.105696	1.05809	1.12694	1.12672	0.111648	0.32256	1.07408	0.337056	0.640928	)	0.823915
(	0.91072	0.112608	1.48224	1e-06	1.48224	0.215655	1.48224	0.10576	1.06225	1.12624	1.12579	0.111744	0.320096	1.07824	0.334848	0.64304	)	0.820978
(	0.914912	0.108832	1.48643	1e-06	1.48643	0.216039	1.48643	0.105824	1.06644	1.12554	1.12483	0.111808	0.3176	1.08243	0.332608	0.64512	)	0.818048
(	0.919136	0.105024	1.49066	1e-06	1.49066	0.216423	1.49066	0.105856	1.07066	1.1248	1.12384	0.111872	0.315072	1.08666	0.330336	0.647232	)	0.815125
(	0.923392	0.101184	1.49491	1e-06	1.49491	0.216775	1.49491	0.10592	1.07492	1.12403	1.12282	0.111968	0.312512	1.09091	0.328032	0.649312	)	0.81221
(	0.92768	0.097312	1.4992	1e-06	1.4992	0.217159	1.4992	0.106016	1.07921	1.12323	1.12176	0.112096	0.30992	1.0952	0.325696	0.65136	)	0.809306
(	0.932	0.093408	1.50352	1e-06	1.50352	0.217543	1.50352	0.106144	1.08353	1.1224	1.12067	0.112224	0.307296	1.09952	0.323328	0.653376	)	0.806412
(	0.936352	0.089472	1.50787	1e-06	1.50787	0.217959	1.50787	0.106272	1.08788	1.12154	1.11958	0.112384	0.30464	1.10387	0.320928	0.65536	)	0.803531
(	0.940736	0.085504	1.51226	1e-06	1.51226	0.218343	1.51226	0.106432	1.09226	1.12064	1.11846	0.112544	0.301952	1.10826	0.318496	0.657312	)	0.800663
(	0.945152	0.081504	1.51667	1e-06	1.51667	0.218759	1.51667	0.10656	1.09668	1.11971	1.11734	0.112672	0.299232	1.11267	0.316032	0.659232	)	0.79781
(	0.9496	0.077472	1.52112	1e-06	1.52112	0.219175	1.52112	0.106656	1.10113	1.11875	1.11626	0.1128	0.29648	1.11712	0.313536	0.661152	)	0.794974
(	0.95408	0.073408	1.5256	1e-06	1.5256	0.219559	1.5256	0.106784	1.10561	1.11776	1.1152	0.112928	0.293696	1.1216	0.311008	0.663104	)	0.792157
(	0.958592	0.069312	1.53011	1e-06	1.53011	0.219975	1.53011	0.106912	1.11012	1.11674	1.11418	0.113088	0.29088	1.12611	0.308448	0.665088	)	0.789358
(	0.963136	0.065184	1.53466	1e-06	1.53466	0.220359	1.53466	0.107072	1.11466	1.11568	1.11318	0.113248	0.288032	1.13066	0.305856	0.667104	)	0.786581
(	0.967712	0.061024	1.53923	1e-06	1.53923	0.220775	1.53923	0.1072	1.11924	1.11459	1.11219	0.113408	0.285152	1.13523	0.303232	0.669152	)	0.783827
(	0.97232	0.056832	1.54384	1e-06	1.54384	0.221159	1.54384	0.107328	1.12385	1.11347	1.11117	0.113568	0.28224	1.13984	0.300576	0.671232	)	0.781097
(	0.97696	0.052608	1.54848	1e-06	1.54848	0.221511	1.54848	0.107456	1.12849	1.11232	1.11014	0.113728	0.279296	1.14448	0.297888	0.673344	)	0.778395
(	0.981632	0.048352	1.55315	1e-06	1.55315	0.221895	1.55315	0.107584	1.13316	1.1112	1.10915	0.113888	0.27632	1.14915	0.295168	0.675488	)	0.775722
(	0.986336	0.044064	1.55786	1e-06	1.55786	0.222311	1.55786	0.107712	1.13786	1.11011	1.10819	0.11408	0.273376	1.15386	0.292416	0.677664	)	0.77308
(	0.991072	0.039744	1.56259	1e-06	1.56259	0.222759	1.56259	0.107872	1.1426	1.10906	1.10726	0.114272	0.270464	1.15859	0.289632	0.67984	)	0.77047
(	0.99584	0.035392	1.56736	1e-06	1.56736	0.223239	1.56736	0.108032	1.14737	1.10803	1.10637	0.114496	0.267584	1.16336	0.286816	0.682048	)	0.767894
(	1.00064	0.031008	1.57216	1e-06	1.57216	0.223751	1.57216	0.108224	1.15217	1.10704	1.1055	0.114752	0.264736	1.16816	0.284032	0.684288	)	0.765355
(	1.00547	0.026592	1.57699	1e-06	1.57699	0.224231	1.57699	0.108416	1.157	1.10608	1.10467	0.114976	0.261888	1.17299	0.28128	0.68656	)	0.762854
(	1.01034	0.022144	1.58186	1e-06	1.58186	0.224743	1.58186	0.108576	1.16186	1.10515	1.10381	0.1152	0.25904	1.17786	0.27856	0.688864	)	0.760393
(	1.01523	0.017664	1.58675	1e-06	1.58675	0.225223	1.58675	0.108704	1.16676	1.10426	1.10298	0.115392	0.256224	1.18275	0.275872	0.6912	)	0.757972
(	1.02016	0.013152	1.59168	1e-06	1.59168	0.225671	1.59168	0.1088	1.17169	1.10339	1.10218	0.115584	0.25344	1.18768	0.273216	0.693568	)	0.755593
(	1.02512	0.008608	1.59664	1e-06	1.59664	0.226087	1.59664	0.108928	1.17665	1.10256	1.10134	0.115808	0.250688	1.19264	0.270592	0.695968	)	0.753257
(	1.03011	0.004032	1.60163	1e-06	1.60163	0.226503	1.60163	0.109088	1.18164	1.10176	1.10048	0.116032	0.247968	1.19763	0.268	0.6984	)	0.750966
(	1.03514	1e-06	1.60666	1e-06	1.60666	0.226887	1.60666	0.10928	1.18666	1.10099	1.09965	0.116256	0.24528	1.20266	0.26544	0.700864	)	0.748728
(	1.04019	1e-06	1.61171	1e-06	1.61171	0.227239	1.61171	0.109504	1.19172	1.10026	1.09878	0.116448	0.242624	1.20771	0.262848	0.70336	)	0.746759
(	1.04528	1e-06	1.6168	1e-06	1.6168	0.227559	1.6168	0.10976	1.19681	1.09955	1.09789	0.116608	0.24	1.2128	0.260224	0.705888	)	0.745118
(	1.0504	1e-06	1.62192	1e-06	1.62192	0.227847	1.62192	0.110048	1.20193	1.09888	1.09696	0.116736	0.237408	1.21792	0.257568	0.708448	)	0.74376
(	1.05555	1e-06	1.62707	1e-06	1.62707	0.228103	1.62707	0.110368	1.20708	1.09824	1.096	0.116832	0.234848	1.22307	0.25488	0.71104	)	0.742653
(	1.06074	1e-06	1.63226	1e-06	1.63226	0.228327	1.63226	0.11072	1.21226	1.09763	1.09501	0.116896	0.23232	1.22826	0.25216	0.713664	)	0.741769
(	1.06595	1e-06	1.63747	1e-06	1.63747	0.228519	1.63747	0.111104	1.21748	1.09706	1.09398	0.116928	0.229824	1.23347	0.249408	0.71632	)	0.741092
(	1.0712	1e-06	1.64272	1e-06	1.64272	0.228679	1.64272	0.11152	1.22273	1.09651	1.09293	0.116928	0.22736	1.23869	0.246624	0.719008	)	0.740618
(	1.07648	1e-06	1.648	1e-06	1.648	0.228807	1.648	0.111968	1.22801	1.096	1.09184	0.116896	0.224928	1.24394	0.243808	0.721728	)	0.74035
(	1.08173	1e-06	1.65331	1e-06	1.65331	0.228903	1.65331	0.112448	1.23332	1.09552	1.09072	0.116832	0.222528	1.24922	0.24096	0.72448	)	0.740277
(	1.08172	1e-06	1.65332	1e-06	1.65332	0.228897	1.65332	0.112454	1.23333	1.09553	1.09073	0.116826	0.222534	1.24922	0.240954	0.724486	)	0.740261
(	1.08171	1e-06	1.65333	1e-06	1.65333	0.228884	1.65333	0.112467	1.23334	1.09554	1.09073	0.116813	0.222547	1.24924	0.240941	0.724499	)	0.740229
(	1.08169	1e-06	1.65335	1e-06	1.65335	0.228865	1.65335	0.112486	1.23336	1.09556	1.09075	0.116794	0.222566	1.24925	0.240922	0.724518	)	0.740182
(	1.08166	1e-06	1.65338	1e-06	1.65338	0.228839	1.65338	0.112512	1.23338	1.09558	1.09076	0.116768	0.222592	1.24928	0.240896	0.724544	)	0.740122
(	1.08163	1e-06	1.65341	1e-06	1.65341	0.228807	1.65341	0.112544	1.23342	1.09562	1.09078	0.116736	0.222624	1.24931	0.240864	0.724576	)	0.74005
(	1.08159	1e-06	1.65345	1e-06	1.65344	0.228769	1.65345	0.112582	1.23345	1.09565	1.0908	0.116698	0.222662	1.24935	0.240826	0.724614	)	0.739969
(	1.08155	1e-06	1.65349	1e-06	1.65348	0.228724	1.65349	0.112621	1.2335	1.0957	1.09082	0.116653	0.222707	1.2494	0.240781	0.724659	)	0.739881
(	1.0815	1e-06	1.65354	1e-06	1.65352	0.228673	1.65354	0.112653	1.23355	1.09575	1.09085	0.116602	0.222758	1.24944	0.24073	0.72471	)	0.739789
(	1.08144	1e-06	1.6536	1e-06	1.65357	0.228615	1.6536	0.112678	1.23361	1.09581	1.09087	0.116544	0.222816	1.24949	0.240672	0.724768	)	0.739693
(	1.08138	1e-06	1.65366	1e-06	1.65363	0.228551	1.65366	0.112698	1.23367	1.09587	1.09091	0.11648	0.22288	1.24955	0.240608	0.724832	)	0.739596
(	1.08131	1e-06	1.65373	1e-06	1.65369	0.228481	1.65373	0.11271	1.23374	1.09594	1.09094	0.11641	0.22295	1.24961	0.240538	0.724902	)	0.7395
(	1.08123	1e-06	1.65381	1e-06	1.65375	0.228417	1.65381	0.112717	1.23382	1.09602	1.09099	0.116346	0.223027	1.24968	0.240461	0.724979	)	0.739406
(	1.08115	1e-06	1.65389	1e-06	1.65382	0.228359	1.65389	0.112717	1.2339	1.0961	1.09104	0.116288	0.22311	1.24976	0.240378	0.725062	)	0.739313
(	1.08106	1e-06	1.65398	1e-06	1.65389	0.228308	1.65398	0.11271	1.23399	1.09618	1.0911	0.116237	0.2232	1.24984	0.240288	0.725152	)	0.739221
(	1.08096	1e-06	1.65408	1e-06	1.65396	0.228263	1.65408	0.112698	1.23409	1.09626	1.09116	0.116192	0.223296	1.24993	0.240192	0.725242	)	0.739128
(	1.08086	1e-06	1.65418	1e-06	1.65404	0.228225	1.65418	0.112678	1.23419	1.09635	1.09123	0.116154	0.223398	1.25003	0.24009	0.725331	)	0.739035
(	1.08075	1e-06	1.65429	1e-06	1.65411	0.228193	1.65429	0.112653	1.2343	1.09644	1.09131	0.116122	0.223507	1.25013	0.239981	0.725427	)	0.73894
(	1.08063	1e-06	1.65441	1e-06	1.6542	0.228167	1.65441	0.112621	1.23441	1.09654	1.09139	0.116096	0.223622	1.25024	0.239866	0.72553	)	0.738843
(	1.08051	1e-06	1.65453	1e-06	1.65428	0.228148	1.65453	0.112582	1.23454	1.09663	1.09147	0.116077	0.223744	1.25036	0.239744	0.725626	)	0.738744
(	1.08038	1e-06	1.65466	1e-06	1.65438	0.228135	1.65466	0.112538	1.23466	1.09671	1.09156	0.116064	0.223872	1.25048	0.239629	0.725715	)	0.738642
(	1.08025	1e-06	1.65479	1e-06	1.65448	0.228129	1.65479	0.112486	1.2348	1.09679	1.09165	0.116058	0.224006	1.2506	0.23952	0.725811	)	0.738536
(	1.08011	1e-06	1.65493	1e-06	1.65459	0.228129	1.65493	0.112429	1.23494	1.09688	1.09176	0.116058	0.224147	1.25074	0.239418	0.725907	)	0.738426
(	1.07996	1e-06	1.65508	1e-06	1.65471	0.228135	1.65508	0.112365	1.23509	1.09697	1.09187	0.116064	0.224294	1.25088	0.239322	0.72601	)	0.73831
(	1.07981	1e-06	1.65523	1e-06	1.65483	0.228148	1.65523	0.112294	1.23524	1.09706	1.09197	0.116077	0.224448	1.25103	0.239232	0.726118	)	0.73819
(	1.07965	1e-06	1.65539	1e-06	1.65496	0.228167	1.65539	0.112218	1.2354	1.09715	1.09209	0.116096	0.224608	1.25118	0.239149	0.726221	)	0.738064
(	1.07948	1e-06	1.65556	1e-06	1.65509	0.228193	1.65556	0.112134	1.23557	1.09724	1.09221	0.116122	0.224774	1.25133	0.239072	0.726317	)	0.737932
(	1.07931	1e-06	1.65573	1e-06	1.65523	0.228225	1.65573	0.112045	1.23574	1.09733	1.09234	0.116154	0.224934	1.25149	0.239002	0.726406	)	0.737794
(	1.07913	1e-06	1.65591	1e-06	1.65538	0.228263	1.65591	0.111949	1.23592	1.09742	1.09247	0.116192	0.225088	1.25166	0.238938	0.726496	)	0.73765
(	1.07894	1e-06	1.6561	1e-06	1.65553	0.228308	1.6561	0.111846	1.2361	1.09752	1.09261	0.116237	0.225235	1.25183	0.23888	0.726586	)	0.7375
(	1.07875	1e-06	1.65629	1e-06	1.65568	0.228359	1.65629	0.111738	1.2363	1.09762	1.09275	0.116288	0.225376	1.25201	0.238829	0.726682	)	0.737346
(	1.07855	1e-06	1.65649	1e-06	1.65584	0.228417	1.65649	0.111622	1.23649	1.09773	1.0929	0.116346	0.22551	1.2522	0.238784	0.726784	)	0.737187
(	1.07835	1e-06	1.65669	1e-06	1.65601	0.228481	1.65669	0.111501	1.2367	1.09783	1.09305	0.11641	0.225638	1.25239	0.238746	0.72688	)	0.737026
(	1.07814	1e-06	1.6569	1e-06	1.65618	0.228551	1.6569	0.111373	1.23691	1.09793	1.09321	0.11648	0.22576	1.25259	0.238714	0.726976	)	0.736863
(	1.07792	1e-06	1.65712	1e-06	1.65636	0.228628	1.65712	0.111238	1.23713	1.09802	1.09338	0.116557	0.225875	1.25279	0.238688	0.727072	)	0.7367
(	1.0777	1e-06	1.65734	1e-06	1.65654	0.228711	1.65734	0.111098	1.23735	1.09812	1.09355	0.116627	0.225984	1.253	0.238669	0.727174	)	0.736541
(	1.07747	1e-06	1.65757	1e-06	1.65674	0.228801	1.65757	0.11095	1.23758	1.09823	1.09372	0.116691	0.226086	1.25322	0.238656	0.727277	)	0.736385
(	1.07723	1e-06	1.65781	1e-06	1.65693	0.228897	1.65781	0.11081	1.23782	1.09834	1.0939	0.116749	0.226182	1.25345	0.23865	0.727386	)	0.736233
(	1.07699	1e-06	1.65805	1e-06	1.65713	0.228999	1.65805	0.110675	1.23806	1.09845	1.09408	0.1168	0.226272	1.25367	0.23865	0.727501	)	0.736082
(	1.07674	1e-06	1.6583	1e-06	1.65734	0.229108	1.6583	0.110547	1.23831	1.09857	1.09427	0.116845	0.226355	1.2539	0.238656	0.727622	)	0.735931
(	1.07648	1e-06	1.65856	1e-06	1.65754	0.229223	1.65856	0.110426	1.23857	1.09869	1.09446	0.116883	0.226432	1.25414	0.238669	0.72775	)	0.73578
(	1.07622	1e-06	1.65882	1e-06	1.65775	0.229345	1.65882	0.11031	1.23883	1.09882	1.09466	0.116915	0.226502	1.25438	0.238688	0.727885	)	0.735625
(	1.07595	1e-06	1.65909	1e-06	1.65797	0.229473	1.65909	0.110202	1.2391	1.09895	1.09485	0.116941	0.226566	1.25463	0.238714	0.728026	)	0.735467
(	1.07567	1e-06	1.65937	1e-06	1.6582	0.229607	1.65937	0.110099	1.23937	1.09909	1.09506	0.11696	0.226624	1.25488	0.238746	0.728173	)	0.735304
(	1.07539	1e-06	1.65965	1e-06	1.65843	0.229748	1.65965	0.110003	1.23966	1.09924	1.09526	0.116973	0.226675	1.25514	0.238784	0.728326	)	0.735136
(	1.0751	1e-06	1.65994	1e-06	1.65866	0.229895	1.65994	0.109914	1.23994	1.09939	1.09548	0.116979	0.22672	1.2554	0.238829	0.728486	)	0.734961
(	1.07481	1e-06	1.66023	1e-06	1.65889	0.230049	1.66023	0.10983	1.24024	1.09955	1.09568	0.116979	0.226765	1.25567	0.23888	0.728653	)	0.73478
(	1.07451	1e-06	1.66053	1e-06	1.65912	0.230209	1.66053	0.109754	1.24054	1.09972	1.09589	0.116973	0.226816	1.25594	0.238938	0.728826	)	0.734592
(	1.0742	1e-06	1.66084	1e-06	1.65937	0.230375	1.66084	0.109683	1.24085	1.09989	1.09611	0.11696	0.226874	1.25622	0.239002	0.729005	)	0.734396
(	1.07389	1e-06	1.66115	1e-06	1.65962	0.230548	1.66115	0.109619	1.24116	1.10007	1.09632	0.116941	0.226931	1.2565	0.239072	0.72919	)	0.734191
(	1.07357	1e-06	1.66147	1e-06	1.65987	0.230727	1.66147	0.109562	1.24148	1.10026	1.09654	0.116915	0.226995	1.25678	0.239149	0.729382	)	0.733979
(	1.07324	1e-06	1.6618	1e-06	1.66013	0.230913	1.6618	0.10951	1.24181	1.10045	1.09676	0.116883	0.227066	1.25707	0.239232	0.729581	)	0.733757
(	1.07291	1e-06	1.66213	1e-06	1.6604	0.231105	1.66213	0.109466	1.24214	1.10065	1.09697	0.116845	0.227136	1.25736	0.239322	0.729786	)	0.733528
(	1.07257	1e-06	1.66247	1e-06	1.66066	0.231303	1.66247	0.109427	1.24248	1.10085	1.0972	0.1168	0.227213	1.25764	0.239418	0.729997	)	0.733292
(	1.07222	1e-06	1.66282	1e-06	1.66093	0.231508	1.66282	0.109395	1.24282	1.10106	1.09742	0.116749	0.227296	1.25794	0.23952	0.730214	)	0.733047
(	1.07187	1e-06	1.66317	1e-06	1.6612	0.231719	1.66317	0.10937	1.24318	1.10127	1.09764	0.116691	0.227386	1.25824	0.239629	0.730438	)	0.732796
(	1.07151	1e-06	1.66353	1e-06	1.66148	0.231937	1.66353	0.10935	1.24353	1.10148	1.09787	0.116627	0.227482	1.25855	0.239744	0.730669	)	0.732537
(	1.07115	1e-06	1.66389	1e-06	1.66177	0.232154	1.66389	0.109338	1.2439	1.10171	1.09809	0.116557	0.227584	1.25886	0.239866	0.730906	)	0.732275
(	1.07078	1e-06	1.66426	1e-06	1.66205	0.232378	1.66426	0.109331	1.24427	1.10194	1.09832	0.11648	0.227693	1.25918	0.239994	0.731149	)	0.732007
(	1.0704	1e-06	1.66464	1e-06	1.66234	0.232609	1.66464	0.109331	1.24465	1.10218	1.09855	0.116397	0.227808	1.25951	0.240128	0.731392	)	0.731736
(	1.07002	1e-06	1.66502	1e-06	1.66263	0.232833	1.66502	0.109338	1.24503	1.10242	1.09878	0.116307	0.22793	1.25984	0.240269	0.731642	)	0.731463
(	1.06963	1e-06	1.66541	1e-06	1.66293	0.23305	1.66541	0.10935	1.24542	1.10267	1.09902	0.116211	0.228058	1.26018	0.240416	0.731898	)	0.731189
(	1.06923	1e-06	1.66581	1e-06	1.66323	0.233261	1.66581	0.10937	1.24582	1.10292	1.09926	0.116109	0.228192	1.26052	0.24057	0.73216	)	0.730916
(	1.06883	1e-06	1.66621	1e-06	1.66354	0.233466	1.66621	0.109395	1.24622	1.10319	1.09951	0.116	0.228333	1.26088	0.24073	0.732429	)	0.730645
(	1.06842	1e-06	1.66662	1e-06	1.66385	0.233665	1.66662	0.109427	1.24663	1.10346	1.09977	0.115885	0.22848	1.26124	0.240896	0.732704	)	0.730377
(	1.068	1e-06	1.66704	1e-06	1.66417	0.233857	1.66704	0.109466	1.24705	1.10373	1.10003	0.115763	0.228634	1.2616	0.241069	0.732986	)	0.730117
(	1.06758	1e-06	1.66746	1e-06	1.6645	0.234042	1.66746	0.10951	1.24747	1.10401	1.10028	0.115642	0.228787	1.26197	0.241248	0.733274	)	0.729865
(	1.06715	1e-06	1.66789	1e-06	1.66483	0.234221	1.66789	0.109562	1.2479	1.10429	1.10054	0.115526	0.228947	1.26235	0.241434	0.733568	)	0.729623
(	1.06671	1e-06	1.66833	1e-06	1.66517	0.234401	1.66833	0.109606	1.24833	1.10456	1.1008	0.115418	0.229107	1.26273	0.241626	0.733862	)	0.72939
(	1.06627	1e-06	1.66877	1e-06	1.66552	0.234573	1.66877	0.109645	1.24878	1.10484	1.10106	0.115315	0.229267	1.26312	0.241824	0.73415	)	0.729165
(	1.06582	1e-06	1.66922	1e-06	1.66587	0.23474	1.66922	0.109677	1.24922	1.10511	1.10132	0.115219	0.229427	1.26352	0.242029	0.734438	)	0.728944
(	1.06537	1e-06	1.66967	1e-06	1.66623	0.2349	1.66967	0.109702	1.24968	1.10538	1.10159	0.11513	0.229581	1.26392	0.24224	0.734726	)	0.728725
(	1.06491	1e-06	1.67013	1e-06	1.66659	0.23506	1.67013	0.109722	1.25014	1.10564	1.10186	0.115046	0.229728	1.26433	0.242458	0.735014	)	0.728507
(	1.06444	1e-06	1.6706	1e-06	1.66695	0.235213	1.6706	0.109734	1.25061	1.1059	1.10213	0.11497	0.229869	1.26475	0.242682	0.735296	)	0.728289
(	1.06397	1e-06	1.67107	1e-06	1.66732	0.235361	1.67107	0.109741	1.25108	1.10615	1.10241	0.114899	0.230003	1.26517	0.242912	0.735578	)	0.728068
(	1.06349	1e-06	1.67155	1e-06	1.6677	0.235501	1.67155	0.109741	1.25156	1.10641	1.10269	0.114835	0.230131	1.2656	0.243149	0.735853	)	0.727843
(	1.063	1e-06	1.67204	1e-06	1.66808	0.235636	1.67204	0.109734	1.25205	1.10666	1.10298	0.114778	0.230266	1.26603	0.243392	0.736128	)	0.727615
(	1.06251	1e-06	1.67253	1e-06	1.66847	0.235764	1.67253	0.109722	1.25254	1.1069	1.10326	0.114726	0.230406	1.26646	0.243642	0.736397	)	0.727381
(	1.06201	1e-06	1.67303	1e-06	1.66887	0.235885	1.67303	0.109702	1.25304	1.10714	1.10356	0.114682	0.230541	1.26691	0.243898	0.736659	)	0.727142
(	1.0615	1e-06	1.67354	1e-06	1.66927	0.236001	1.67354	0.109677	1.25354	1.10739	1.10385	0.114643	0.230669	1.26735	0.24416	0.736915	)	0.726896
